facility_id,facility_name,program_type,facility_status,is_active_facility,zipcode,latitude,longitude,geo_missing_flag,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,under5_capacity_current,total_capacity
407313,SOFT VOICES DAY CARE INC.,GFDC,License,1,11413,40.663216,-73.758994,False,0,0,0,4,12,12,16
616251,NEW YORK CITY MISSION SOCIETY,SACC,Registration,1,10468,40.861666,-73.901632,False,0,0,0,155,0,0,155
419196,"Musheyeva, Sofya",GFDC,License,1,11367,40.721336,-73.818444,False,0,0,0,4,12,12,16
259179,"Azimulla, Sheleeza",FDC,Registration,1,11420,40.66719,-73.804214,False,0,0,0,2,6,6,8
755282,Cutie-Pops Tots inc.,GFDC,License,1,11220,40.642382,-74.000956,False,0,0,0,4,12,12,16
828728,MOHDC SmartStart Nature Academy and Learning Center,SACC,Registration,1,11236,40.649846,-73.899294,False,0,0,0,10,0,0,10
302254,Patty's Group Family Day Care,GFDC,License,1,11225,40.660183,-73.950855,False,0,0,0,4,12,12,16
718284,"Gibbs, Theresa",FDC,Registration,1,11213,40.66671,-73.92883,False,0,0,0,2,6,6,8
475334,Ultimate Enrichment,SACC,Registration,1,10461,40.845664,-73.829742,False,0,0,0,200,0,0,200
589014,Time To Learn Daycare Inc.,GFDC,License,1,10457,40.843368,-73.889733,False,0,0,0,0,12,12,12
775575,Fly High Butterfly,GFDC,License,1,11369,40.760216,-73.875013,False,0,0,0,4,12,12,16
654630,"Zhang, Su Shuang",GFDC,License,1,11214,40.609115,-74.008555,False,0,0,0,4,12,12,16
451785,"Abramov, Nellya",FDC,Registration,1,11375,40.731537,-73.846077,False,0,0,0,2,6,6,8
874091,M&M Group Family Daycare Inc.,GFDC,License,1,10455,40.810471,-73.904604,False,0,0,0,0,10,10,10
795783,THE TWINS GROUP FAMILY DAYCARE CORP,GFDC,License,1,10472,40.824311,-73.88082,False,0,0,0,4,12,12,16
642236,Tiny Steps Family Childcare LLC,GFDC,License,1,10457,40.840751,-73.911308,False,0,0,0,4,12,12,16
429745,"Hardy, Meneshwarie",GFDC,License,1,11216,40.675147,-73.951803,False,0,0,0,0,12,12,12
457526,Small Steps #1,GFDC,License,1,10463,40.877426,-73.909076,False,0,0,0,2,12,12,14
218933,"Chavez Garcia, Elsa",FDC,Registration,1,11102,40.767255,-73.925549,False,0,0,0,2,6,6,8
768448,"Burgos De La Cruz, Jocelyn",FDC,Registration,1,10032,40.837275,-73.939834,False,0,0,0,2,6,6,8
678097,"Keita, Adama",FDC,Registration,1,10456,40.823856,-73.903251,False,0,0,0,2,6,6,8
875912,"Nolasco, Shaney",GFDC,License,1,10034,40.866393,-73.930146,False,0,0,0,4,12,12,16
339145,Bergen Beach Youth Organization @ PS 119,SACC,Registration,1,11210,40.625827,-73.938709,False,0,0,0,135,0,0,135
709901,"Harlem Children's Zone, Inc. Promise Academy 1 After School",SACC,Registration,1,10027,40.812147,-73.947593,False,0,0,0,443,0,0,443
863589,"Bolaji, Bukola Sahki",GFDC,License,1,10301,40.638846,-74.092001,False,0,0,0,4,12,12,16
868198,"Garcia Alba, Karina",GFDC,License,1,10468,40.865346,-73.896198,False,0,0,0,4,12,12,16
101938,"Jones, Cynthia",GFDC,License,1,11203,40.654736,-73.92278,False,0,0,0,2,12,12,14
806749,TD Learning Organization,SACC,Registration,1,11355,40.758676,-73.824384,False,0,0,0,38,0,0,38
641840,HEAD START DAYCARE SERVICES INC.,GFDC,License,1,11421,,,True,0,0,0,4,12,12,16
813364,Nikkis Angel,GFDC,License,1,11239,40.656082,-73.869905,False,0,0,0,0,8,8,8
495159,"Perez, Alejandra",GFDC,License,1,10460,40.841252,-73.890454,False,0,0,0,4,12,12,16
71684,"Bellamy, Lillie",GFDC,License,1,10303,40.632253,-74.156639,False,0,0,0,4,12,12,16
777388,"Serrate, Raisa",GFDC,License,1,10454,40.808905,-73.914743,False,0,0,0,4,12,12,16
753224,Community Counseling & Mediation Services,SACC,Registration,1,11223,40.60877,-73.964856,False,0,0,0,111,0,0,111
751979,"MaspethTown Hall, Inc. @St. Sebastian School",SACC,Registration,1,11377,40.74613,-73.906347,False,0,0,0,91,0,0,91
697346,"Davis, Karen",GFDC,License,1,11233,40.683165,-73.922579,False,0,0,0,4,12,12,16
769848,"De Jesus De Torres, Altagracia",GFDC,License,1,10468,40.863565,-73.902806,False,0,0,0,4,12,12,16
874735,"Center for Family Life in Sunset Park, Inc.",SACC,Registration,1,11220,40.643721,-74.008394,False,0,0,0,318,0,0,318
817908,"Paulino, Rosa",FDC,Registration,1,10029,40.792001,-73.950113,False,0,0,0,0,6,6,6
824248,"Geddie, Tosha",GFDC,License,1,11411,40.694379,-73.743048,False,0,0,0,4,12,12,16
841293,Kiddie Play Zone,GFDC,License,1,11219,40.640515,-73.990917,False,0,0,0,4,12,12,16
381273,"United Activities Unlimited, Inc.",SACC,Registration,1,10302,40.636731,-74.132574,False,0,0,0,120,0,0,120
663854,Terry's Little Teddy Bears Group Family DayCare,GFDC,License,1,11233,40.674636,-73.918898,False,0,0,0,4,12,12,16
870850,"Fernandez, Johanna",GFDC,License,1,10033,40.84781,-73.934602,False,0,0,0,4,12,12,16
297831,Viva Kids,SACC,Registration,1,11229,40.608124,-73.960481,False,0,0,0,88,0,0,88
815444,"Cruz, Sherny",GFDC,License,1,10456,40.82909,-73.914375,False,0,0,0,4,12,12,16
741975,Birth Of Vision Family Day Care,GFDC,License,1,10469,40.874491,-73.850992,False,0,0,0,4,12,12,16
880775,"Martinez De Mordan, Darma",GFDC,License,1,10458,40.858611,-73.896126,False,0,0,0,4,12,12,16
644650,CRADLES TO CRAYONS KIDS INC,GFDC,License,1,10463,40.880341,-73.905869,False,0,0,0,4,12,12,16
855550,"Delgado, Jackeline",GFDC,License,1,10456,40.834631,-73.91524,False,0,0,0,2,12,12,14
877737,"De Aza, Gabriela",GFDC,License,1,10452,40.831057,-73.921963,False,0,0,0,2,12,12,14
445342,Bharati Day Care Inc.,GFDC,License,1,10472,40.832138,-73.876992,False,0,0,0,4,12,12,16
784217,"Mohsen, Nevin",GFDC,License,1,11370,40.766058,-73.888629,False,0,0,0,4,12,12,16
709925,Entertainment Careers After-School Program @ IS 192,SACC,Registration,1,11412,40.705631,-73.753041,False,0,0,0,192,0,0,192
518682,"Martinez, Modesta",GFDC,License,1,10455,40.81335,-73.910283,False,0,0,0,0,10,10,10
334334,"Bly, Felicia",FDC,Registration,1,10475,40.877977,-73.826471,False,0,0,0,1,6,6,7
785120,LITTLE JEYLAH'S GROUP FAMILY DAYCARE CORP,GFDC,License,1,10466,40.890503,-73.862211,False,0,0,0,2,12,12,14
577150,"Nedd, Pauline",GFDC,License,1,11236,40.634309,-73.894197,False,0,0,0,4,12,12,16
694278,"Pena, Carmen",GFDC,License,1,10473,40.816391,-73.85006,False,0,0,0,2,12,12,14
651582,"Polite, Synya",GFDC,License,1,10458,40.852077,-73.883653,False,0,0,0,4,12,12,16
721332,"Danioko, Mariame",GFDC,License,1,11207,40.668551,-73.887232,False,0,0,0,4,12,12,16
283141,"A Magical Place Development, Inc.",GFDC,License,1,11221,40.695308,-73.928235,False,0,0,0,4,12,12,16
646325,"Pimentel, Elisa",GFDC,License,1,10467,40.876957,-73.863826,False,0,0,0,4,12,12,16
760196,"Nicolas-Joseph, Antricia",GFDC,License,1,11203,40.6533,-73.923951,False,0,0,0,0,12,12,12
801061,"Lefrak City Youth and Adult Activities Associates, Inc.",SACC,Registration,1,11368,40.735865,-73.86753,False,0,0,0,170,0,0,170
786952,"Santana De Espinal, Susana",GFDC,License,1,10467,40.883288,-73.879476,False,0,0,0,4,12,12,16
636206,Time To Learn Daycare Inc.,GFDC,License,1,10457,40.843368,-73.889733,False,0,0,0,4,12,12,16
761225,"Mclauren, Pam",FDC,Registration,1,10462,40.841201,-73.854431,False,0,0,0,2,6,6,8
591378,"Latorre, Gladys",GFDC,License,1,11370,40.760035,-73.884102,False,0,0,0,4,12,12,16
53279,"Lassiter- Gettys, Kim",FDC,Registration,1,10451,40.827771,-73.921822,False,0,0,0,2,6,6,8
847159,Tiffanie's Smart House LLC,GFDC,License,1,10302,40.637978,-74.142448,False,0,0,0,4,12,12,16
836582,DAACEDI DAY CARE CORPORATION,GFDC,License,1,10458,40.852848,-73.886242,False,0,0,0,4,12,12,16
879158,OUR LIL SAINT LIMITED,GFDC,License,1,10467,40.879224,-73.86322,False,0,0,0,4,12,12,16
448447,"Oxley- France, Patricia",GFDC,License,1,11236,,,True,0,0,0,4,12,12,16
817434,"Guzman, Suhail",GFDC,License,1,10458,40.854172,-73.900434,False,0,0,0,0,12,12,12
554277,"Wilson, Gretchen",GFDC,License,1,10456,40.829855,-73.906587,False,0,0,0,4,12,12,16
709893,Union Settlement Association @ Esperanza (M372),SACC,Registration,1,10029,40.792627,-73.941575,False,0,0,0,40,0,0,40
874946,Our Little Futures Inc.,GFDC,License,1,10458,40.856267,-73.888379,False,0,0,0,4,12,12,16
593886,Barahona Daycare #2  Inc.,GFDC,License,1,10452,40.841817,-73.926261,False,0,0,0,4,12,12,16
531668,Children Happy Place Inc,GFDC,License,1,10452,40.836089,-73.926146,False,0,0,0,2,12,12,14
670531,Abundant Waters @ PS 51,SACC,Registration,1,10036,40.761578,-73.995677,False,0,0,0,249,0,0,249
725429,"Ferreira Diaz, Amneris",GFDC,License,1,11207,40.68092,-73.887924,False,0,0,0,4,12,12,16
72065,"Krasnow, Gittie",GFDC,License,1,11691,40.59986,-73.739963,False,0,0,0,4,12,12,16
876645,Happy  House Day  Care LLC,GFDC,License,1,11210,40.613485,-73.952883,False,0,0,0,4,12,12,16
130232,"Chernilevskaya, Y",GFDC,License,1,11375,40.737293,-73.847287,False,0,0,0,4,12,12,16
103430,"Remekie, Doreen",GFDC,License,1,11422,40.657718,-73.738662,False,0,0,0,4,12,12,16
685435,"United Activities Unlimited, Inc.",SACC,Registration,1,10306,40.586969,-74.101186,False,0,0,0,66,0,0,66
154696,Boys & Girls Club of Metro Queens Inc.,SACC,Registration,1,11419,40.691728,-73.835496,False,0,0,0,270,0,0,270
734511,Congregation Shivtei Yisroel,GFDC,License,1,11219,40.634895,-73.996712,False,0,0,0,4,12,12,16
851787,"Jimenez Gonzalez, Daisy",GFDC,License,1,10467,,,True,0,0,0,4,12,12,16
848481,Victoria Childrens Group Inc.,SACC,Registration,1,10013,40.718642,-73.994986,False,0,0,0,10,0,0,10
706150,"Batista, Alexandra",FDC,Registration,1,10451,40.817963,-73.924227,False,0,0,0,2,6,6,8
111044,"Lopez, Cesarina",GFDC,License,1,10453,40.856094,-73.903056,False,0,0,0,4,12,12,16
393083,Little Hands Little Feets Group Family Daycare,GFDC,License,1,10473,40.822207,-73.858489,False,0,0,0,2,12,12,14
426730,Rose Group Family Daycare Inc.,GFDC,License,1,10303,40.624252,-74.165743,False,0,0,0,4,12,12,16
244592,MCKINLEY COMMUNITY CENTER OST A.S.P.,SACC,Registration,1,10456,40.821363,-73.90431,False,0,0,0,80,0,0,80
709845,"NIA  Community Service Network, Inc-PS:192",SACC,Registration,1,11204,40.629057,-73.979958,False,0,0,0,173,0,0,173
623895,Samuel Field Y @PS21,SACC,Registration,1,11354,40.774344,-73.817932,False,0,0,0,160,0,0,160
356701,The Salvation Army,SACC,Registration,1,10037,40.815522,-73.939483,False,0,0,0,104,0,0,104
664649,Milestones UWS LLC,GFDC,License,1,10023,40.781631,-73.98436,False,0,0,0,4,12,12,16
177638,CAMBA After School Program P.S. 170,SACC,Registration,1,11209,40.630634,-74.019029,False,0,0,0,231,0,0,231
819086,"Dominguez, Ramiro",GFDC,License,1,10455,40.814409,-73.909533,False,0,0,0,4,12,12,16
234954,"Gilmore-Thomas, Brigitte",FDC,Registration,1,11692,40.593692,-73.787278,False,0,0,0,2,6,6,8
499198,A M A Family DayCare,GFDC,License,1,11218,40.640036,-73.970197,False,0,0,0,4,12,12,16
707746,Friends of Crown Heights,SACC,Registration,1,11213,40.673252,-73.928749,False,0,0,0,30,0,0,30
795503,"Disla De Espinal, Fior",GFDC,License,1,10033,40.847081,-73.938407,False,0,0,0,4,12,12,16
802785,"NEW YORK JUNIOR TENNIS LEAGUE, INC.",SACC,Registration,1,10457,40.848637,-73.888835,False,0,0,0,220,0,0,220
587847,"Hussain, Fahmida",FDC,Registration,1,11208,40.679388,-73.865616,False,0,0,0,2,6,6,8
698006,"Rincon, Praxedes",FDC,Registration,1,10469,40.86803,-73.849236,False,0,0,0,2,6,6,8
590509,LILYPAD GROUP FAMILY DAYCARE INC.,GFDC,License,1,11213,40.672176,-73.930238,False,0,0,0,4,12,12,16
106342,Precious Early Childhood Academy,SACC,Registration,1,11212,40.660333,-73.919609,False,0,0,0,7,0,0,7
396268,"Torres Gonzalez, Digna",GFDC,License,1,10465,40.820437,-73.818731,False,0,0,0,4,12,12,16
248553,"Tuachi, Karen",GFDC,License,1,11229,40.609126,-73.951636,False,0,0,0,4,12,12,16
854822,"Ferreira Martinez, Carmen",GFDC,License,1,11361,40.757867,-73.775058,False,0,0,0,4,12,12,16
258589,"New York Edge, Inc.",SACC,Registration,1,10459,40.83147,-73.894655,False,0,0,0,257,0,0,257
561308,GRYC @ PS/IS 128,SACC,Registration,1,11379,40.71521,-73.886188,False,0,0,0,316,0,0,316
811481,NIA COMMUNITY SERVICES NETWORK @PS 199K,SACC,Registration,1,11230,40.616559,-73.963133,False,0,0,0,112,0,0,112
674921,Family Daycare V Inc.,FDC,Registration,1,10029,40.797197,-73.944043,False,0,0,0,2,6,6,8
338319,"MASPETH  TOWN HALL, INC.",SACC,Registration,1,11377,40.742355,-73.892976,False,0,0,0,480,0,0,480
766057,"OUR HAVEN OF LOVE, INC.",GFDC,License,1,11208,40.672752,-73.875519,False,0,0,0,4,12,12,16
552530,"James, Troy",GFDC,License,1,11234,40.629774,-73.923018,False,0,0,0,4,12,12,16
514063,Paloma Group Family Daycare LLC,GFDC,License,1,10460,40.837306,-73.889556,False,0,0,0,2,12,12,14
73952,CYPRESS HILLS  LOCAL DEVELOPEMENT CORP.,SACC,Registration,1,11208,40.67713,-73.883617,False,0,0,0,671,0,0,671
676008,"Rodriguez, Dominga",GFDC,License,1,10454,40.806468,-73.919137,False,0,0,0,4,12,12,16
879508,"Caba, Mercedes",GFDC,License,1,10452,40.834531,-73.925292,False,0,0,0,0,10,10,10
873387,NUNA'S FAMILY DAYCARE CORP,GFDC,License,1,10467,40.862599,-73.869183,False,0,0,0,2,12,12,14
821310,"Morel, Laura",GFDC,License,1,10453,40.848029,-73.92162,False,0,0,0,2,12,12,14
822801,Little Kids Daycare,GFDC,License,1,10467,40.884116,-73.877805,False,0,0,0,4,12,12,16
876064,MY LITTLE TREEHOUSE CHILD CARE LLC.,GFDC,License,1,10463,40.881225,-73.903846,False,0,0,0,4,12,12,16
500469,"Smith, Debbie",GFDC,License,1,11434,40.675252,-73.789295,False,0,0,0,4,12,12,16
648405,"Perez, Maria",FDC,Registration,1,10452,40.842958,-73.914431,False,0,0,0,2,6,6,8
798128,"Perez, Nurys",GFDC,License,1,10458,40.873143,-73.885374,False,0,0,0,4,12,12,16
838773,Children Blossom Daycare Inc.,GFDC,License,1,11106,40.756338,-73.926485,False,0,0,0,4,12,12,16
850887,"Caceres, Ana",GFDC,License,1,11369,40.762527,-73.875042,False,0,0,0,0,12,12,12
879462,Wonderful Daycare Corp.,GFDC,License,1,10473,40.821533,-73.87759,False,0,0,0,4,12,12,16
