candidate_id,facility_id,zipcode,distance_miles
14885,73915,10303,0.042013411660018284
14885,872534,10303,0.038676745181881085
14886,870212,10303,0.04023307090663449
14886,728089,10303,0.04023307090663449
14889,117270,10303,0.05865638288738196
14890,860999,10303,0.05632119661400035
14893,625703,10303,0.0543837476518467
14898,669055,10303,0.05771569523934474
14899,870643,10303,0.049930099717936466
14899,892455,10303,0.028550437399750758
14903,661155,10304,0.011831977112691374
14903,663470,10304,0.04676685532571045
14917,913105,10304,0.05712810874148029
14920,454252,10304,0.03811929007501862
14922,452433,10304,0.05397101099038127
14922,884907,10304,0.05397101099038127
14925,663470,10304,0.05885042924026033
14937,631513,10304,0.034708616061569664
14949,890641,10304,0.03215718078948253
14970,915155,10304,0.04874421853836551
14975,663470,10304,0.057982403957571746
14982,122317,10304,0.019593400208186625
14984,454252,10304,0.029090513750953437
15037,450214,10305,0.05585022239606112
15037,343157,10305,0.05585022239606112
15062,777181,10305,0.055415005320622344
15086,430757,10305,0.019552154475783807
15120,384512,10306,0.027986299313662928
15192,245083,10306,0.027440432601179003
15206,275819,10307,0.04866036419201396
15253,275819,10307,0.015839563755775773
15346,275814,10308,0.04635880078374431
15355,710051,10308,0.04967448031878453
15371,744199,10308,0.05555381458471917
15378,275814,10308,0.04993737718946289
15379,709759,10308,0.035490512804865613
15390,710051,10308,0.04413804176012739
15390,891390,10308,0.04964158202122736
15417,275781,10309,0.03573233933046904
15468,748366,10309,0.026034725484820123
15505,294922,10310,0.029351625598143125
15515,622776,10310,0.04227601236389096
15520,726225,10310,0.048638133550535936
15523,190904,10310,0.057936623479633555
15536,848648,10310,0.057662476185455926
15540,622776,10310,0.04854648988405066
15544,895498,10310,0.0265223446527386
15547,896696,10310,0.05754706234755418
15557,255552,10310,0.01131946248208163
15564,891744,10310,0.005716751006709053
15565,676306,10310,0.020215218552995618
15567,121797,10310,0.055230753138888304
15583,121797,10310,0.03598610468957732
15589,896696,10310,0.0546507248986743
15591,726225,10310,0.03323176213854931
15635,787503,10311,0.05507345748792223
15701,878863,10312,0.02109186599989547
15713,915153,10312,0.05231872688744217
15728,878863,10312,0.04957037590766852
15737,878863,10312,0.02110269972604457
15741,797994,10312,0.048339396696432946
15761,837813,10312,0.05412206722168747
15771,915153,10312,0.048625563987763694
15781,630780,10312,0.03201873166813661
15918,898206,10314,0.014900320249766721
15972,597804,10314,0.05107847091842976
15988,898206,10314,0.0006734119359280447
16006,899387,10451,0.037722807373189206
16007,415990,10451,0.056307320248025046
16007,292591,10451,0.011399273599831356
16007,313347,10451,0.019177999986129363
16008,53279,10451,0.0593172175350482
16009,892459,10451,0.05381275984649733
16009,892538,10451,0.05381275984649733
16010,619831,10451,0.0527483831167765
16010,709675,10451,0.04402860766473737
16012,693176,10451,0.04219386135038629
16013,693176,10451,0.04815671868386718
16014,802157,10451,0.04644417223446914
16014,825344,10451,0.048629174436724217
16016,619965,10451,0.058722159412033986
16016,913027,10451,0.044024684984127906
16020,802157,10451,0.05096823566637608
16020,825344,10451,0.05004370602672123
16021,386539,10451,0.051026510226167485
16021,643534,10451,0.051026510226167485
16021,764367,10451,0.021887453756293054
16021,128269,10451,0.021887453756293054
16021,535901,10451,0.051026510226167485
16021,123973,10451,0.051026510226167485
16021,899186,10451,0.051026510226167485
16021,919175,10451,0.04141563958714173
16022,845906,10451,0.05571403047021932
16026,853035,10451,0.05453476025784255
