facility_id,facility_name,zipcode,program_type,n_f,b_f,U_f,U_f_int,cslot_f,alpha_big_f,x_added,x_total_added,u_under5_added,delta_triggered,selected_cost_regime,expansion_cost,under5_equipment_cost_expansion,total_facility_related_cost
680975,Childrens Arts & Science Workshops,10463,SACC,300.0,0.0,360.0,360,250,266.6666666666667,270.0,270.0,270.0,0,low_cost_rule,67500.0,27000.0,94500.0
313724,Hanac Inc. @ PS 19,11368,SACC,271.0,0.0,325.2,325,250,273.80073800738006,270.0,270.0,270.0,0,low_cost_rule,67500.0,27000.0,94500.0
154696,Boys & Girls Club of Metro Queens Inc.,11419,SACC,270.0,0.0,324.0,324,250,274.0740740740741,269.0,269.0,269.0,0,low_cost_rule,67250.0,26900.0,94150.0
634274,PAL @ IS 192,11412,SACC,267.0,0.0,320.4,320,250,274.9063670411985,266.0,266.0,266.0,0,low_cost_rule,66500.0,26600.0,93100.0
709682,"New York Edge, Inc.",11433,SACC,266.0,0.0,319.2,319,250,275.187969924812,265.0,265.0,265.0,0,low_cost_rule,66250.0,26500.0,92750.0
74213,RENAISSANCE AFTER SCHOOL PROGRAM PS 59,10457,SACC,314.0,0.0,376.8,376,250,263.69426751592357,264.0,264.0,264.0,0,low_cost_rule,66000.0,26400.0,92400.0
243836,BCA After School Program at P.S. 206,11229,SACC,220.0,0.0,264.0,264,250,290.90909090909093,264.0,264.0,264.0,1,high_cost_rule,76800.0,26400.0,103200.0
817343,After  School All  Stars,11236,SACC,265.0,0.0,318.0,318,250,275.47169811320754,264.0,264.0,264.0,0,low_cost_rule,66000.0,26400.0,92400.0
389649,The Child Center of NY @ MS 185,11354,SACC,220.0,0.0,264.0,264,250,290.90909090909093,264.0,264.0,264.0,1,high_cost_rule,76800.0,26400.0,103200.0
800707,BPA of NY INC. @129Q,11356,SACC,265.0,0.0,318.0,318,250,275.47169811320754,264.0,264.0,264.0,0,low_cost_rule,66000.0,26400.0,92400.0
454896,Cypress Hills Learning Ctr-PS:89,11207,SACC,312.0,0.0,374.4,374,250,264.1025641025641,262.0,262.0,262.0,0,low_cost_rule,65500.0,26200.0,91700.0
645551,School Settlement Association Inc. @ MS 577,11211,SACC,219.0,0.0,262.8,262,250,291.324200913242,262.0,262.0,262.0,1,high_cost_rule,76326.9406392694,26200.0,102526.9406392694
923944,"Boys & Girls Club of Metro Queens, INC.",11418,SACC,261.0,0.0,313.2,313,250,276.62835249042143,260.0,260.0,260.0,0,low_cost_rule,65000.0,26000.0,91000.0
713043,After 3 @ M.S. 539,10002,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
709732,"New York Edge, Inc.",10456,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
251771,MMCC BEACON 142,10466,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
348959,Mosholu Montefiore Comm Center PS 160,10475,SACC,216.0,0.0,259.2,259,250,292.5925925925926,259.0,259.0,259.0,1,high_cost_rule,75781.48148148149,25900.0,101681.48148148149
815943,NIA Community Services Network @ P.S. 179,11218,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
299760,BCA A S P @ PS 105,11219,SACC,216.0,0.0,259.2,259,250,292.5925925925926,259.0,259.0,259.0,1,high_cost_rule,75781.48148148149,25900.0,101681.48148148149
638640,NIA Community Services Network @ PS/IS 95,11223,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
101477,GREATER RIDGEWOOD YOUTH COUNCIL INC.,11385,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
694557,South Asian Youth Action @ MS 202,11417,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
684753,"QUEENS CHILD GUIDANCE CENTER, INC.",11418,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
207440,Police Athletic League Inc. @ Edward Byrne,11434,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
230920,Queens Community House,11435,SACC,260.0,0.0,312.0,312,250,276.9230769230769,259.0,259.0,259.0,0,low_cost_rule,64750.0,25900.0,90650.0
741990,"Manhattan Youth Recreation and Resources, Inc.",10011,SACC,380.0,0.0,456.0,456,250,252.6315789473684,257.0,257.0,257.0,0,low_cost_rule,64250.0,25700.0,89950.0
687534,"Inwood Community Services, Inc.",10040,SACC,298.0,0.0,357.59999999999997,357,250,267.1140939597315,257.0,257.0,257.0,0,low_cost_rule,64250.0,25700.0,89950.0
730526,"The Lower Eastside Girls Club of New York, Inc.",10009,SACC,300.0,0.0,360.0,360,250,266.6666666666667,256.0,256.0,256.0,0,low_cost_rule,64000.0,25600.0,89600.0
364597,Yeshiva Kehilath Yakov,11219,SACC,214.0,0.0,256.8,256,250,293.4579439252336,256.0,256.0,256.0,1,high_cost_rule,75125.2336448598,25600.0,100725.2336448598
831423,"Variety Boys & Girls Club of Queens, Inc. @ PS 70",11103,SACC,213.0,0.0,255.6,255,250,293.8967136150235,255.0,255.0,255.0,1,high_cost_rule,74943.661971831,25500.0,100443.661971831
801922,"New York Edge, Inc.",11209,SACC,213.0,0.0,255.6,255,250,293.8967136150235,255.0,255.0,255.0,1,high_cost_rule,74943.661971831,25500.0,100443.661971831
779043,"Samuel Field YM & YWHA, Inc. @ PS 144",11375,SACC,213.0,0.0,255.6,255,250,293.8967136150235,255.0,255.0,255.0,1,high_cost_rule,74943.661971831,25500.0,100443.661971831
910255,Millennium Development,11694,SACC,213.0,0.0,255.6,255,250,293.8967136150235,255.0,255.0,255.0,1,high_cost_rule,74943.661971831,25500.0,100443.661971831
410441,Samuel Field YW - YMHA,11375,SACC,212.0,0.0,254.4,254,250,294.33962264150944,254.0,254.0,254.0,1,high_cost_rule,74762.2641509434,25400.0,100162.2641509434
384936,Police Athletic League,10474,SACC,301.0,0.0,361.2,361,250,266.4451827242525,253.0,253.0,253.0,0,low_cost_rule,63250.0,25300.0,88550.0
878908,Maspeth Town Hall @ PS 143,11368,SACC,254.0,0.0,304.8,304,250,278.74015748031496,253.0,253.0,253.0,0,low_cost_rule,63250.0,25300.0,88550.0
803528,Children's Aid Society,10456,SACC,253.0,0.0,303.59999999999997,303,250,279.0513833992095,252.0,252.0,252.0,0,low_cost_rule,63000.0,25200.0,88200.0
73917,"SCAN-Harbor, Inc.",10035,SACC,252.0,0.0,302.4,302,250,279.36507936507934,251.0,251.0,251.0,0,low_cost_rule,62750.0,25100.0,87850.0
620077,"Manhattan Youth Recreation and Resources, Inc.",10038,SACC,298.0,0.0,357.59999999999997,357,250,267.1140939597315,251.0,251.0,251.0,0,low_cost_rule,62750.0,25100.0,87850.0
637571,"Community Association of Progressive Dominicans, Inc. (ACDP) @  I.S 210",10031,SACC,297.0,0.0,356.4,356,250,267.3400673400673,251.0,251.0,70.0,0,low_cost_rule,62750.0,7000.0,69750.0
709657,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,11433,SACC,360.0,0.0,432.0,432,250,255.55555555555551,250.0,250.0,250.0,0,low_cost_rule,62500.0,25000.0,87500.0
814806,"Maspeth Town Hall, Inc. @ PS 330",11368,SACC,251.0,0.0,301.2,301,250,279.6812749003984,250.0,250.0,247.0,0,low_cost_rule,62500.0,24700.0,87200.0
748552,DREAM,10029,SACC,290.0,0.0,348.0,348,250,268.9655172413793,249.0,249.0,249.0,0,low_cost_rule,62250.0,24900.0,87150.0
801066,NIA COMMUNITY SERVICES NETWORK @ PS 889,11218,SACC,250.0,0.0,300.0,300,250,280.0,249.0,249.0,249.0,0,low_cost_rule,62250.0,24900.0,87150.0
666332,Blueberry Children Corporation,11364,SACC,250.0,0.0,300.0,300,250,280.0,249.0,249.0,249.0,0,low_cost_rule,62250.0,24900.0,87150.0
748394,"The Child Center Of NY, INC",11413,SACC,296.0,0.0,355.2,355,250,267.56756756756755,249.0,249.0,249.0,0,low_cost_rule,62250.0,24900.0,87150.0
376889,New York City Mission Society @ P.S 85,10458,SACC,250.0,0.0,300.0,300,250,280.0,249.0,249.0,0.0,0,low_cost_rule,62250.0,0.0,62250.0
670531,Abundant Waters @ PS 51,10036,SACC,249.0,0.0,298.8,298,250,280.3212851405622,248.0,248.0,248.0,0,low_cost_rule,62000.0,24800.0,86800.0
815006,THE CHILDREN'S AID SOCIETY,10459,SACC,295.0,0.0,354.0,354,250,267.79661016949154,248.0,248.0,248.0,0,low_cost_rule,62000.0,24800.0,86800.0
728553,"Aspira of New York, Inc.",10473,SACC,295.0,0.0,354.0,354,250,267.79661016949154,248.0,248.0,248.0,0,low_cost_rule,62000.0,24800.0,86800.0
806397,"New York Edge, Inc.",11428,SACC,207.0,0.0,248.4,248,250,296.6183574879227,248.0,248.0,248.0,1,high_cost_rule,73561.35265700481,24800.0,98361.35265700481
122317,YMCA of Greater NY @Staten Island Virtual Y PS 57,10304,SACC,248.0,0.0,297.59999999999997,297,250,280.64516129032256,247.0,247.0,247.0,0,low_cost_rule,61750.0,24700.0,86450.0
74009,"Mosholu-Montefiore Community Cente, Inc.",10463,SACC,360.0,0.0,432.0,432,250,255.55555555555551,247.0,247.0,247.0,0,low_cost_rule,61750.0,24700.0,86450.0
74139,Sunnyside Community Services @ PS 150,11104,SACC,248.0,0.0,297.59999999999997,297,250,280.64516129032256,247.0,247.0,247.0,0,low_cost_rule,61750.0,24700.0,86450.0
895267,Boys & Girls Club of Metro Queens @ P.S. 97,11421,SACC,248.0,0.0,297.59999999999997,297,250,280.64516129032256,247.0,247.0,247.0,0,low_cost_rule,61750.0,24700.0,86450.0
893683,Good Shepherd Services,10001,SACC,292.0,0.0,350.4,350,250,268.4931506849315,246.0,246.0,246.0,0,low_cost_rule,61500.0,24600.0,86100.0
339614,"Direction For Our Youth, Inc., @ PS-072",10465,SACC,247.0,0.0,296.4,296,250,280.97165991902835,246.0,246.0,246.0,0,low_cost_rule,61500.0,24600.0,86100.0
682531,"Union Settlement Association, Inc. @ PS 112",10035,SACC,245.0,0.0,294.0,294,250,281.6326530612245,244.0,244.0,244.0,0,low_cost_rule,61000.0,24400.0,85400.0
624233,"Directions For Our Youth, Inc.",10462,SACC,245.0,0.0,294.0,294,250,281.6326530612245,244.0,244.0,222.0,0,low_cost_rule,61000.0,22200.0,83200.0
339136,Greater Ridgewood Youth Council @ PS 81,11385,SACC,245.0,0.0,294.0,294,250,281.6326530612245,244.0,244.0,185.0,0,low_cost_rule,61000.0,18500.0,79500.0
339131,New York Junior Tennis League @ PS 100x,10473,SACC,288.0,0.0,345.59999999999997,345,250,269.44444444444446,243.0,243.0,243.0,0,low_cost_rule,60750.0,24300.0,85050.0
468303,Serious Fun After School Inc.,11105,SACC,203.0,0.0,243.6,243,250,298.5221674876847,243.0,243.0,243.0,1,high_cost_rule,72540.88669950739,24300.0,96840.88669950739
346796,South Asian Youth Action @ PS 124,11420,SACC,280.0,0.0,336.0,336,250,271.42857142857144,243.0,243.0,243.0,0,low_cost_rule,60750.0,24300.0,85050.0
843261,Madison Square Boys and Girls Club,10039,SACC,243.0,0.0,291.59999999999997,291,250,282.30452674897117,242.0,242.0,242.0,0,low_cost_rule,60500.0,24200.0,84700.0
902867,IF Afterschool,10065,SACC,202.0,0.0,242.4,242,250,299.009900990099,242.0,242.0,242.0,1,high_cost_rule,72360.39603960395,24200.0,96560.39603960395
871375,"Mosholu Montefiore Community Center, Inc.",10475,SACC,200.0,0.0,240.0,240,250,300.0,240.0,240.0,240.0,1,high_cost_rule,72000.0,24000.0,96000.0
743353,Maspeth Town Hall @ PS 58,11378,SACC,200.0,0.0,240.0,240,250,300.0,240.0,240.0,240.0,1,high_cost_rule,72000.0,24000.0,96000.0
192013,"New York Edge, Inc.",10302,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
72841,Bronx House Inc.,10461,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
274735,"Kips Bay Boys & Girls Club, Inc.",10465,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
245780,GOOD SHEPHERD AFTER SCHOOL PROGRAM AT P.S. 246,10468,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
709780,"ASPIRA of New York, Inc",10469,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
383384,"New York Edge, Inc.",11215,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
653958,"Brooklyn Chinese American Assoc., Inc. @ P.S. 97",11223,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
709625,NYJTL @ PS 219Q,11367,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
842904,YMCA of Greater New York @ PS 175,11374,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
339127,NYJTL @ P.S. 37,11434,SACC,240.0,0.0,288.0,288,250,283.3333333333333,239.0,239.0,239.0,0,low_cost_rule,59750.0,23900.0,83650.0
634462,GRYC @ PS91 After School Program,11385,SACC,239.0,0.0,286.8,286,250,283.68200836820085,238.0,238.0,238.0,0,low_cost_rule,59500.0,23800.0,83300.0
696475,"Samuel Field YM & YWHA, Inc. @ PS / MS 200",11365,SACC,238.0,0.0,285.59999999999997,285,250,284.03361344537814,237.0,237.0,237.0,0,low_cost_rule,59250.0,23700.0,82950.0
330694,The Greater Ridgewood Youth Council @ PS 153,11378,SACC,198.0,0.0,237.6,237,250,301.010101010101,237.0,237.0,237.0,1,high_cost_rule,71339.39393939394,23700.0,95039.39393939394
229366,THE GREATER RIDGEWOOD YOUTH COUNCIL @ IS 77,11385,SACC,238.0,0.0,285.59999999999997,285,250,284.03361344537814,237.0,237.0,237.0,0,low_cost_rule,59250.0,23700.0,82950.0
770720,"Arete Education, Inc",10454,SACC,280.0,0.0,336.0,336,250,271.42857142857144,236.0,236.0,236.0,0,low_cost_rule,59000.0,23600.0,82600.0
73951,RiseBoro Comm Partnership Inc @ JHS 296,11207,SACC,279.0,0.0,334.8,334,250,271.68458781362006,236.0,236.0,236.0,0,low_cost_rule,59000.0,23600.0,82600.0
385282,University Settlement @ PS 130,11218,SACC,237.0,0.0,284.4,284,250,284.38818565400845,236.0,236.0,236.0,0,low_cost_rule,59000.0,23600.0,82600.0
807533,"New York Edge, Inc.",10473,SACC,278.0,0.0,333.59999999999997,333,250,271.9424460431655,235.0,235.0,235.0,0,low_cost_rule,58750.0,23500.0,82250.0
745309,"New York Junior Tennis League, Inc.",10474,SACC,280.0,0.0,336.0,336,250,271.42857142857144,235.0,235.0,235.0,0,low_cost_rule,58750.0,23500.0,82250.0
339134,"Greater Ridgewood Youth Council, Inc.",11385,SACC,236.0,0.0,283.2,283,250,284.7457627118644,235.0,235.0,235.0,0,low_cost_rule,58750.0,23500.0,82250.0
891990,"PowerPlay NYC, Inc.",10456,SACC,240.0,0.0,288.0,288,250,283.3333333333333,234.0,234.0,234.0,0,low_cost_rule,58500.0,23400.0,81900.0
709800,"New York Edge, Inc.",11236,SACC,325.0,0.0,390.0,390,250,261.53846153846155,234.0,234.0,234.0,0,low_cost_rule,58500.0,23400.0,81900.0
709637,Millennium Development @ MS 137 School of Heros,11417,SACC,235.0,0.0,282.0,282,250,285.1063829787234,234.0,234.0,234.0,0,low_cost_rule,58500.0,23400.0,81900.0
709651,"NIA Community Services Network, Inc.",11215,SACC,233.0,0.0,279.59999999999997,279,250,285.83690987124464,232.0,232.0,232.0,0,low_cost_rule,58000.0,23200.0,81200.0
178463,YMCA Flushing Beacon @ JHS 194,11357,SACC,194.0,0.0,232.8,232,250,303.0927835051546,232.0,232.0,232.0,1,high_cost_rule,70317.52577319587,23200.0,93517.52577319587
682181,University Settlement Society of New York- PS 133,11217,SACC,193.0,0.0,231.6,231,250,303.6269430051814,231.0,231.0,231.0,1,high_cost_rule,70137.8238341969,23100.0,93237.8238341969
74024,Research Foundation of The City University of New York,11203,SACC,272.0,0.0,326.4,326,250,273.52941176470586,230.0,230.0,230.0,0,low_cost_rule,57500.0,23000.0,80500.0
245018,Millennium Development @ I.S. 78,11234,SACC,231.0,0.0,277.2,277,250,286.5800865800866,230.0,230.0,230.0,0,low_cost_rule,57500.0,23000.0,80500.0
582844,C.C.M.S. FOR YOUTH INITIATIVE,11238,SACC,192.0,0.0,230.4,230,250,304.1666666666667,230.0,230.0,230.0,1,high_cost_rule,69958.33333333333,23000.0,92958.33333333333
741989,"Manhattan Youth Recreation and Resources, Inc.",10075,SACC,235.0,0.0,282.0,282,250,285.1063829787234,229.0,229.0,229.0,0,low_cost_rule,57250.0,22900.0,80150.0
73285,Good Shepherd Services @ PS 32,11231,SACC,230.0,0.0,276.0,276,250,286.95652173913044,229.0,229.0,229.0,0,low_cost_rule,57250.0,22900.0,80150.0
709798,"Purelements: An Evolution in Dance, Inc-Lenox Academy",11236,SACC,230.0,0.0,276.0,276,250,286.95652173913044,229.0,229.0,229.0,0,low_cost_rule,57250.0,22900.0,80150.0
826825,"Kids in the Game, LLC",10019,SACC,229.0,0.0,274.8,274,250,287.3362445414847,228.0,228.0,228.0,0,low_cost_rule,57000.0,22800.0,79800.0
354045,"MOSHOLU-MONTEFIORE COMMUNITY CENTER, INC.",10467,SACC,240.0,0.0,288.0,288,250,283.3333333333333,228.0,228.0,228.0,0,low_cost_rule,57000.0,22800.0,79800.0
231300,EL Puente Beacon Program @ M50,11211,SACC,190.0,0.0,228.0,228,250,305.2631578947368,228.0,228.0,228.0,1,high_cost_rule,69600.0,22800.0,92400.0
339128,NYJTL Aces Club @ P.S. 706Q,11106,SACC,228.0,0.0,273.59999999999997,273,250,287.719298245614,227.0,227.0,227.0,0,low_cost_rule,56750.0,22700.0,79450.0
561308,GRYC @ PS/IS 128,11379,SACC,316.0,0.0,379.2,379,250,263.2911392405063,226.0,226.0,226.0,0,low_cost_rule,56500.0,22600.0,79100.0
805702,"Manhattan Youth Recreation & Resources, Inc.  @ West End",10023,SACC,226.0,0.0,271.2,271,250,288.49557522123894,225.0,225.0,225.0,0,low_cost_rule,56250.0,22500.0,78750.0
683254,"Mosholu Montefiore Community Center, Inc.",10467,SACC,226.0,0.0,271.2,271,250,288.49557522123894,225.0,225.0,225.0,0,low_cost_rule,56250.0,22500.0,78750.0
475384,Graham-Windham @PS/MS 123,10030,SACC,225.0,0.0,270.0,270,250,288.8888888888889,224.0,224.0,224.0,0,low_cost_rule,56000.0,22400.0,78400.0
228372,Community League Education Program P.S. 4 Duke Ellington Sch,10032,SACC,480.0,0.0,500.0,500,250,241.66666666666663,224.0,224.0,224.0,0,low_cost_rule,56000.0,22400.0,78400.0
709909,"New York Edge, Inc.",10039,SACC,240.0,0.0,288.0,288,250,283.3333333333333,223.0,223.0,223.0,0,low_cost_rule,55750.0,22300.0,78050.0
375497,NIA Advantage ASP @ PS 204,11228,SACC,224.0,0.0,268.8,268,250,289.2857142857143,223.0,223.0,223.0,0,low_cost_rule,55750.0,22300.0,78050.0
650676,"New York Edge, Inc.",11361,SACC,263.0,0.0,315.59999999999997,315,250,276.04562737642584,223.0,223.0,223.0,0,low_cost_rule,55750.0,22300.0,78050.0
202073,RiseBoro Community Partnership Inc. @ RiseBoro Youth Center,11237,SACC,238.0,0.0,285.59999999999997,285,250,284.03361344537814,222.0,222.0,222.0,0,low_cost_rule,55500.0,22200.0,77700.0
359823,"Inwood Community Services, Inc.",10034,SACC,260.0,0.0,312.0,312,250,276.9230769230769,221.0,221.0,221.0,0,low_cost_rule,55250.0,22100.0,77350.0
74001,"New York Edge, Inc.",10462,SACC,222.0,0.0,266.4,266,250,290.0900900900901,221.0,221.0,221.0,0,low_cost_rule,55250.0,22100.0,77350.0
613252,"HAUP 21st Century Horizons Youth Program, PS-241",11225,SACC,222.0,0.0,266.4,266,250,290.0900900900901,221.0,221.0,221.0,0,low_cost_rule,55250.0,22100.0,77350.0
369217,ASPIRA of New York@ PS/MIS 31,10451,SACC,260.0,0.0,312.0,312,250,276.9230769230769,220.0,220.0,220.0,0,low_cost_rule,55000.0,22000.0,77000.0
854082,Police Athletic League,10459,SACC,260.0,0.0,312.0,312,250,276.9230769230769,220.0,220.0,220.0,0,low_cost_rule,55000.0,22000.0,77000.0
818388,HANAC  Inc. @ IS 141,11102,SACC,260.0,0.0,312.0,312,250,276.9230769230769,220.0,220.0,220.0,0,low_cost_rule,55000.0,22000.0,77000.0
807940,"New York Edge, Inc.",11212,SACC,259.0,0.0,310.8,310,250,277.2200772200772,220.0,220.0,220.0,0,low_cost_rule,55000.0,22000.0,77000.0
561478,"Samuel Field YM & YWHA, Inc @ PS 139",11374,SACC,221.0,0.0,265.2,265,250,290.4977375565611,220.0,220.0,220.0,0,low_cost_rule,55000.0,22000.0,77000.0
742771,South East Bronx Neighborhood Centers INC,10456,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
862020,Renaissance Youth Center,10456,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
889481,Center for Educational Innovation Inc,10467,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
342045,St. Nicks Alliance Corp.,11211,SACC,183.0,0.0,219.6,219,250,309.2896174863388,219.0,219.0,219.0,1,high_cost_rule,67734.42622950819,21900.0,89634.42622950819
874738,"Center for Family Life in Sunset Park, Inc.",11220,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
229185,HEARTSHARE McKINLEY BEACON CENTER,11228,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
74155,"New York Edge, Inc.",11377,SACC,220.0,0.0,264.0,264,250,290.90909090909093,219.0,219.0,219.0,0,low_cost_rule,54750.0,21900.0,76650.0
627315,THE CHILDREN'S AID SOCIETY,10457,SACC,257.0,0.0,308.4,308,250,277.82101167315176,218.0,218.0,218.0,0,low_cost_rule,54500.0,21800.0,76300.0
258589,"New York Edge, Inc.",10459,SACC,257.0,0.0,308.4,308,250,277.82101167315176,218.0,218.0,218.0,0,low_cost_rule,54500.0,21800.0,76300.0
804777,Community Counseling and Mediation Services @ BHIS,11201,SACC,182.0,0.0,218.4,218,250,309.8901098901099,218.0,218.0,218.0,1,high_cost_rule,67556.04395604396,21800.0,89356.04395604396
682894,New York Junior Tennis League @ PS. 12K,11233,SACC,219.0,0.0,262.8,262,250,291.324200913242,218.0,218.0,218.0,0,low_cost_rule,54500.0,21800.0,76300.0
73506,Chinese-American Planning Council @BAXTER STREET PS 130,10013,SACC,218.0,0.0,261.59999999999997,261,250,291.74311926605503,217.0,217.0,217.0,0,low_cost_rule,54250.0,21700.0,75950.0
256705,HANAC INC.,11372,SACC,217.0,0.0,260.4,260,250,292.1658986175115,216.0,216.0,216.0,0,low_cost_rule,54000.0,21600.0,75600.0
836325,Young Men's Christian Association of Greater New York @ PS 40,11433,SACC,217.0,0.0,260.4,260,250,292.1658986175115,216.0,216.0,216.0,0,low_cost_rule,54000.0,21600.0,75600.0
