facility_id,facility_name,program_type,zipcode,latitude,longitude,n_f,b_f,cap1,cap2,cap3,cap10_cum,cap15_cum,cap20_cum,U_f_realistic,coef1,coef2,coef3,expand_low_band,expand_mid_band,expand_high_band,selected_cost_band,u_under5,expand_total,expansion_cost,under5_equipment_cost_expansion,total_expansion_related_cost
74170,MOSHOLU-MONTEFIORE COMM. Ctr. /TASC PS 8,SACC,10467,40.872394,-73.883649,135,0,13,7,7,13,20,27,27,348.14814814814815,548.1481481481482,1148.148148148148,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4525.925925925926,1300.0,5825.925925925926
831711,"Phipps Neighborhoods, Inc",SACC,10460,40.837046,-73.887717,117,0,11,6,6,11,17,23,23,370.94017094017096,570.9401709401709,1170.940170940171,11.0,6.0,0.0,10_15_pct,17.0,17.0,7505.982905982906,1700.0,9205.982905982906
587459,CAMBA @ East New York Beacon IS 166,SACC,11207,40.659869,-73.885443,164,0,16,8,8,16,24,32,32,321.9512195121951,521.9512195121952,1121.9512195121952,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5151.219512195122,1600.0,6751.219512195122
742501,Grand Street Settlement @ PS-84,SACC,11249,40.714833,-73.963129,103,0,10,5,5,10,15,20,20,394.1747572815534,594.1747572815534,1194.1747572815534,10.0,5.0,5.0,15_20_pct,20.0,20.0,12883.495145631068,2000.0,14883.495145631068
820853,"Opus Dance Theater & Community Svcs, Inc.@ PS 275",SACC,11212,40.655712,-73.906989,194,0,19,10,9,19,29,38,38,303.0927835051546,503.0927835051546,1103.0927835051546,19.0,10.0,-0.0,10_15_pct,29.0,29.0,10789.690721649484,2900.0,13689.690721649484
338489,GOOD SHEPHERD SERVICES CS 300,SACC,10457,40.846059,-73.887018,399,0,39,20,20,39,59,79,79,250.125313283208,450.125313283208,1050.125313283208,39.0,20.0,-0.0,10_15_pct,59.0,59.0,18757.39348370927,5900.0,24657.39348370927
247673,"New York Edge, Inc.",SACC,11413,40.664622,-73.759123,141,0,14,7,7,14,21,28,28,341.84397163120565,541.8439716312057,1141.8439716312057,14.0,7.0,0.0,10_15_pct,21.0,21.0,8578.72340425532,2100.0,10678.72340425532
713043,After 3 @ M.S. 539,SACC,10002,40.719132,-73.979369,260,0,26,13,13,26,39,52,52,276.9230769230769,476.9230769230769,1076.923076923077,26.0,13.0,0.0,10_15_pct,39.0,39.0,13400.0,3900.0,17300.0
162378,"Committee for Hispanic Children and Families, Inc",SACC,10453,40.854755,-73.905095,269,0,26,14,13,26,40,53,53,274.34944237918216,474.34944237918216,1074.3494423791822,26.0,14.0,-0.0,10_15_pct,40.0,40.0,13773.977695167287,4000.0,17773.977695167287
709651,"NIA Community Services Network, Inc.",SACC,11215,40.661177,-73.988882,233,0,23,11,12,23,34,46,46,285.83690987124464,485.83690987124464,1085.8369098712446,23.0,-0.0,-0.0,0_10_pct,23.0,23.0,6574.248927038627,2300.0,8874.248927038627
783164,NIA Community Services Network Inc. @ Brighter Choice Community School,SACC,11206,40.693956,-73.940768,195,0,19,10,10,19,29,39,39,302.56410256410254,502.56410256410254,1102.5641025641023,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5748.717948717948,1900.0,7648.717948717948
721302,"New York Edge, Inc.",SACC,11221,40.688329,-73.92447,306,0,30,15,16,30,45,61,61,265.359477124183,465.359477124183,1065.359477124183,30.0,-0.0,-0.0,0_10_pct,30.0,30.0,7960.78431372549,3000.0,10960.78431372549
818576,Heaven's Tiny Tots Daycare and Aftercare Program Inc.,SACC,10027,40.811673,-73.946034,53,0,5,2,3,5,7,10,10,577.3584905660377,777.3584905660377,1377.3584905660375,5.0,2.0,0.0,10_15_pct,7.0,7.0,4441.509433962265,700.0,5141.509433962265
879326,"Arts and Athletics, Inc.",SACC,10023,40.771763,-73.987283,201,0,20,10,10,20,30,40,40,299.50248756218906,499.50248756218906,1099.5024875621891,20.0,10.0,-0.0,10_15_pct,30.0,30.0,10985.074626865673,3000.0,13985.074626865673
782220,"Hands That Make a Difference, Inc.",SACC,10039,40.827673,-73.937387,28,0,2,2,1,2,4,5,5,914.2857142857144,1114.2857142857142,1714.2857142857142,2.0,2.0,0.0,10_15_pct,4.0,4.0,4057.1428571428573,400.0,4457.142857142857
223761,"New York Edge, Inc.",SACC,11203,40.647067,-73.920709,168,0,16,9,8,16,25,33,33,319.04761904761904,519.047619047619,1119.047619047619,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5104.761904761905,1600.0,6704.761904761905
816273,"CAMBA, Inc. @ PS 91",SACC,11203,40.661829,-73.94014,198,0,19,10,10,19,29,39,39,301.010101010101,501.010101010101,1101.010101010101,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5719.191919191919,1900.0,7619.191919191919
611234,New York Junior Tennis League P.S. 191K,SACC,11233,40.671873,-73.924382,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,4000.0,1000.0,5000.0
135826,"The Child Center of NY, Inc. @ Basie Beacon IS 72",SACC,11434,40.674461,-73.775971,280,0,28,14,14,28,42,56,56,271.42857142857144,471.42857142857144,1071.428571428571,28.0,-0.0,-0.0,0_10_pct,28.0,28.0,7600.0,2800.0,10400.0
396891,Young Men's Christian Association of Greater New York @ Two Bridges Cornerstone,SACC,10002,40.710634,-73.986425,47,0,4,3,2,4,7,9,9,625.531914893617,825.531914893617,1425.531914893617,4.0,0.0,0.0,0_10_pct,4.0,4.0,2502.127659574468,400.0,2902.127659574468
437437,HANSTEPS,SACC,11225,40.65652,-73.953254,44,0,4,2,2,4,6,8,8,654.5454545454545,854.5454545454545,1454.5454545454545,4.0,2.0,-0.0,10_15_pct,6.0,6.0,4327.272727272727,600.0,4927.272727272727
429398,Good Shepherd Services @ P.S. 297,SACC,11206,40.697626,-73.947721,167,0,16,9,8,16,25,33,33,319.76047904191614,519.7604790419161,1119.760479041916,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5116.167664670658,1600.0,6716.167664670658
709727,Research Foundation of the City of New York,SACC,10451,40.827477,-73.918732,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,6.0,0.0,10_15_pct,18.0,18.0,7800.0,1800.0,9600.0
709822,The East Side House,SACC,10459,40.822075,-73.894037,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,8.0,0.0,10_15_pct,24.0,24.0,9400.0,2400.0,11800.0
243836,BCA After School Program at P.S. 206,SACC,11229,40.597476,-73.948293,220,0,22,11,11,22,33,44,44,290.90909090909093,490.90909090909093,1090.909090909091,22.0,-0.0,-0.0,0_10_pct,22.0,22.0,6400.000000000001,2200.0,8600.0
722583,Brooklyn Community Services @ PS156,SACC,11212,40.665835,-73.918238,177,0,17,9,9,17,26,35,35,312.99435028248587,512.9943502824859,1112.9943502824858,17.0,9.0,-0.0,10_15_pct,26.0,26.0,9937.853107344634,2600.0,12537.853107344634
780704,Henry Street Settlement Inc. @Jacob Riis Cornerstone Community Center,SACC,10009,40.722577,-73.976275,85,0,8,4,5,8,12,17,17,435.2941176470589,635.2941176470588,1235.2941176470588,8.0,0.0,0.0,0_10_pct,8.0,8.0,3482.352941176471,800.0,4282.352941176471
369681,Phipps West Farms Beacon,SACC,10460,40.841587,-73.875175,180,0,18,9,9,18,27,36,36,311.1111111111111,511.1111111111111,1111.111111111111,18.0,9.0,0.0,10_15_pct,27.0,27.0,10200.0,2700.0,12900.0
650897,"New York Edge, Inc.",SACC,11221,40.688182,-73.932453,158,0,15,8,8,15,23,31,31,326.5822784810127,526.5822784810126,1126.5822784810127,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,4898.73417721519,1500.0,6398.73417721519
709653,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,SACC,11420,40.675644,-73.816953,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,6.0,0.0,10_15_pct,18.0,18.0,7800.0,1800.0,9600.0
73895,Young Men's Christian Association,SACC,11365,40.736707,-73.77805,105,0,10,5,6,10,15,21,21,390.4761904761905,590.4761904761905,1190.4761904761904,10.0,5.0,-0.0,10_15_pct,15.0,15.0,6857.142857142857,1500.0,8357.142857142857
382596,Phipps Community Development Corp. Beacon Prog. @ IS 192,SACC,10465,40.827038,-73.818645,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4400.0,1200.0,5600.0
274823,Imani House/P.S 282 After School Program,SACC,11217,40.676462,-73.977442,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,6.0,-0.0,-0.0,0_10_pct,6.0,6.0,2200.0,600.0,2800.0
73540,THE CHILDREN'S AID SOCIETY FRED DOUGLAS CHILDREN'S CENTER,SACC,10025,40.797597,-73.963776,199,0,19,10,10,19,29,39,39,300.50251256281405,500.5025125628141,1100.502512562814,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5709.547738693467,1900.0,7609.547738693467
709909,"New York Edge, Inc.",SACC,10039,40.824195,-73.936879,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,12.0,15_20_pct,48.0,48.0,25600.0,4800.0,30400.0
332538,Samuel Field YM/YWHA Inc.,SACC,11423,40.724525,-73.777169,162,0,16,8,8,16,24,32,32,323.4567901234568,523.4567901234568,1123.4567901234568,16.0,8.0,0.0,10_15_pct,24.0,24.0,9362.962962962964,2400.0,11762.962962962964
244588,"The Child Center of New York, Inc.",SACC,11355,40.749291,-73.821547,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5200.0,1600.0,6800.0
582844,C.C.M.S. FOR YOUTH INITIATIVE,SACC,11238,40.674501,-73.960582,192,0,19,9,10,19,28,38,38,304.1666666666667,504.1666666666667,1104.1666666666667,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5779.166666666667,1900.0,7679.166666666667
852531,"Aim High Leadership Center Four, Inc.",SACC,11417,40.680087,-73.841393,33,0,3,1,2,3,4,6,6,806.060606060606,1006.060606060606,1606.060606060606,3.0,1.0,0.0,10_15_pct,4.0,4.0,3424.242424242424,400.0,3824.242424242424
720759,"Play Study Win, Inc - Inwood Academy",SACC,10034,40.862178,-73.919041,180,0,18,9,9,18,27,36,36,311.1111111111111,511.1111111111111,1111.111111111111,18.0,-0.0,-0.0,0_10_pct,18.0,18.0,5600.0,1800.0,7400.0
613980,"Greenwich House, Inc.",SACC,10014,40.732402,-74.003147,57,0,5,3,3,5,8,11,11,550.8771929824561,750.8771929824561,1350.877192982456,5.0,3.0,0.0,10_15_pct,8.0,8.0,5007.017543859649,800.0,5807.017543859649
285268,Children's Arts & Science Workshops @PS 115,SACC,10033,40.84654,-73.935534,248,0,24,13,12,24,37,49,49,280.64516129032256,480.64516129032256,1080.645161290323,24.0,13.0,0.0,10_15_pct,37.0,37.0,12983.870967741936,3700.0,16683.870967741936
764489,Achievement Lab LLC,SACC,10455,40.813965,-73.900255,180,0,18,9,9,18,27,36,36,311.1111111111111,511.1111111111111,1111.111111111111,18.0,9.0,0.0,10_15_pct,27.0,27.0,10200.0,2700.0,12900.0
860222,Eastside House Settlement,SACC,10454,40.809383,-73.917947,98,0,9,5,5,9,14,19,19,404.0816326530612,604.0816326530612,1204.0816326530612,9.0,-0.0,-0.0,0_10_pct,9.0,9.0,3636.734693877551,900.0,4536.734693877551
682531,"Union Settlement Association, Inc. @ PS 112",SACC,10035,40.796508,-73.930218,245,0,24,12,13,24,36,49,49,281.6326530612245,481.6326530612245,1081.6326530612246,24.0,12.0,0.0,10_15_pct,36.0,36.0,12538.775510204083,3600.0,16138.775510204083
121797,"United Activities Unlimited, Inc. @ PS 18 Beacon CTR",SACC,10310,40.636827,-74.117345,143,0,14,7,7,14,21,28,28,339.86013986013984,539.8601398601398,1139.86013986014,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4758.0419580419575,1400.0,6158.0419580419575
759574,Great Thinker's Center Inc.  After School,SACC,11234,40.618962,-73.924553,80,0,8,4,4,8,12,16,16,450.0,650.0,1250.0,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,3600.0,800.0,4400.0
689579,"Bronx Works, Inc",SACC,10451,40.821615,-73.919321,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,0.0,10_15_pct,36.0,36.0,12600.0,3600.0,16200.0
389649,The Child Center of NY @ MS 185,SACC,11354,40.775113,-73.818499,220,0,22,11,11,22,33,44,44,290.90909090909093,490.90909090909093,1090.909090909091,22.0,11.0,-0.0,10_15_pct,33.0,33.0,11800.0,3300.0,15100.0
741995,"Manhattan Youth Recreation and Resources, Inc.",SACC,10004,40.705791,-74.013095,250,0,25,12,13,25,37,50,50,280.0,480.0,1080.0,25.0,12.0,2.0,15_20_pct,39.0,39.0,14920.0,3900.0,18820.0
475384,Graham-Windham @PS/MS 123,SACC,10030,40.820073,-73.944798,225,0,22,11,12,22,33,45,45,288.8888888888889,488.8888888888889,1088.888888888889,22.0,-0.0,-0.0,0_10_pct,22.0,22.0,6355.555555555557,2200.0,8555.555555555557
74153,Morningside Center For Teaching Social Responsibility@ P.S. 24,SACC,11232,40.652819,-74.004684,380,0,38,19,19,38,57,76,76,252.6315789473684,452.6315789473685,1052.6315789473683,38.0,13.0,-0.0,10_15_pct,51.0,51.0,15484.21052631579,5100.0,20584.21052631579
339131,New York Junior Tennis League @ PS 100x,SACC,10473,40.821852,-73.862932,288,0,28,15,14,28,43,57,57,269.44444444444446,469.44444444444446,1069.4444444444443,28.0,-0.0,-0.0,0_10_pct,28.0,28.0,7544.444444444445,2800.0,10344.444444444445
609487,"Urban Strategies Inc, Fannie Barnes #5",SACC,11208,40.672907,-73.878417,108,0,10,6,5,10,16,21,21,385.1851851851851,585.1851851851852,1185.1851851851852,10.0,6.0,0.0,10_15_pct,16.0,16.0,7362.962962962963,1600.0,8962.962962962964
339128,NYJTL Aces Club @ P.S. 706Q,SACC,11106,40.755886,-73.924032,228,0,22,12,11,22,34,45,45,287.719298245614,487.719298245614,1087.719298245614,22.0,4.0,-0.0,10_15_pct,26.0,26.0,8280.701754385966,2600.0,10880.701754385966
638201,"Arts And Athletics, Inc.",SACC,10024,40.784765,-73.972549,161,0,16,8,8,16,24,32,32,324.22360248447205,524.223602484472,1124.223602484472,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5187.577639751553,1600.0,6787.577639751553
679008,LIC YMCA OST Program,SACC,11106,40.766196,-73.930338,115,0,11,6,6,11,17,23,23,373.9130434782609,573.9130434782609,1173.9130434782608,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4113.04347826087,1100.0,5213.04347826087
229433,YMCA of Greater NY @Virtual Y PS 33,SACC,10001,40.748836,-73.99981,88,0,8,5,4,8,13,17,17,427.27272727272725,627.2727272727273,1227.2727272727273,8.0,5.0,-0.0,10_15_pct,13.0,13.0,6554.545454545454,1300.0,7854.545454545454
73206,RFCUNY@FLATBUSH BEACON CENTER,SACC,11226,40.656279,-73.951479,210,0,21,10,11,21,31,42,42,295.23809523809524,495.2380952380952,1095.2380952380952,21.0,10.0,0.0,10_15_pct,31.0,31.0,11152.380952380952,3100.0,14252.380952380952
854614,New York Center for Interpersonal Development,SACC,10304,40.622114,-74.078513,154,0,15,8,7,15,23,30,30,329.87012987012986,529.8701298701299,1129.87012987013,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,4948.051948051948,1500.0,6448.051948051948
404589,Excel Learning Center ASP,SACC,11214,40.612238,-74.0008,104,0,10,5,5,10,15,20,20,392.3076923076923,592.3076923076923,1192.3076923076924,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3923.0769230769233,1000.0,4923.076923076924
709657,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,SACC,11433,40.697083,-73.78693,360,0,36,18,18,36,54,72,72,255.55555555555551,455.55555555555554,1055.5555555555557,36.0,18.0,0.0,10_15_pct,54.0,54.0,17400.0,5400.0,22800.0
709699,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF QUEENS,SACC,11433,40.70767,-73.785549,126,0,12,6,7,12,18,25,25,358.73015873015873,558.7301587301587,1158.7301587301588,12.0,6.0,0.0,10_15_pct,18.0,18.0,7657.142857142857,1800.0,9457.142857142857
801927,"New York Edge, Inc.",SACC,11368,40.740838,-73.85419,170,0,17,8,9,17,25,34,34,317.6470588235294,517.6470588235294,1117.6470588235295,17.0,8.0,0.0,10_15_pct,25.0,25.0,9541.176470588234,2500.0,12041.176470588234
882311,South Bronx Overall Economic Development Coporation,SACC,10454,40.808019,-73.925811,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,-0.0,10_15_pct,36.0,36.0,12600.0,3600.0,16200.0
247931,Greater Ridgewood Youth Council @ P.S. 239,SACC,11385,40.699424,-73.903804,202,0,20,10,10,20,30,40,40,299.009900990099,499.009900990099,1099.009900990099,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,5980.198019801981,2000.0,7980.198019801981
827830,SCAN-Harbor,SACC,10466,40.886035,-73.840575,189,0,18,10,9,18,28,37,37,305.8201058201058,505.8201058201058,1105.8201058201057,18.0,-0.0,-0.0,0_10_pct,18.0,18.0,5504.761904761905,1800.0,7304.761904761905
244519,COALITION FOR HISPANIC FAMILY SRVC. PS: 377,SACC,11221,40.693874,-73.915154,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4400.0,1200.0,5600.0
117157,The Salvation Army @ Bushwick Gains After School,SACC,11221,40.689247,-73.917312,140,0,14,7,7,14,21,28,28,342.85714285714283,542.8571428571429,1142.857142857143,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4800.0,1400.0,6200.0
379597,"United Activities Unlimited, Inc. @ IS 7",SACC,10312,40.523303,-74.185923,203,0,20,10,10,20,30,40,40,298.5221674876847,498.5221674876847,1098.5221674876848,20.0,10.0,-0.0,10_15_pct,30.0,30.0,10955.665024630542,3000.0,13955.665024630542
116967,"NIA Community Services Network, Inc.",SACC,11204,40.621975,-73.995165,200,0,20,10,10,20,30,40,40,300.0,500.0,1100.0,20.0,10.0,-0.0,10_15_pct,30.0,30.0,11000.0,3000.0,14000.0
761017,Grand Street Settlement @ Lyons Community School,SACC,11206,40.709807,-73.94391,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,4000.0,1000.0,5000.0
742769,Renaissance Youth Center,SACC,10456,40.825116,-73.905919,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,8.0,-0.0,10_15_pct,24.0,24.0,9400.0,2400.0,11800.0
72809,Chinese American Planning Council @ Beacon IS 220,SACC,11220,40.640824,-74.000648,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,5.0,0.0,10_15_pct,15.0,15.0,7000.0,1500.0,8500.0
722322,"THE GREATER RIDGEWOOD YOUTH COUNCIL, INC.",SACC,11385,40.696767,-73.897239,145,0,14,7,8,14,21,29,29,337.9310344827586,537.9310344827586,1137.9310344827586,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4731.0344827586205,1400.0,6131.0344827586205
231300,EL Puente Beacon Program @ M50,SACC,11211,40.712559,-73.962233,190,0,19,9,10,19,28,38,38,305.2631578947368,505.2631578947368,1105.2631578947369,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5800.0,1900.0,7700.0
339149,Millennium Development @ PS 115,SACC,11236,40.63491,-73.89736,294,0,29,15,14,29,44,58,58,268.02721088435374,468.02721088435374,1068.0272108843535,29.0,10.0,0.0,10_15_pct,39.0,39.0,12453.061224489797,3900.0,16353.061224489797
762331,SOBRO Development Corporation,SACC,10030,40.815358,-73.944209,119,0,11,6,6,11,17,23,23,368.06722689075633,568.0672268907563,1168.0672268907565,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4048.7394957983197,1100.0,5148.73949579832
73422,IMMIGRANT SOCIAL SERVICE @PS 2,SACC,10002,40.713158,-73.991349,77,0,7,4,4,7,11,15,15,459.7402597402597,659.7402597402597,1259.7402597402595,7.0,4.0,0.0,10_15_pct,11.0,11.0,5857.142857142857,1100.0,6957.142857142857
709804,"New York Edge, Inc.",SACC,10462,40.84932,-73.858871,359,0,35,18,18,35,53,71,71,255.71030640668525,455.7103064066852,1055.7103064066853,35.0,-0.0,-0.0,0_10_pct,35.0,35.0,8949.860724233984,3500.0,12449.860724233984
73081,"Ella Baker/Charles Romain Child Development Center, Inc.",SACC,11225,40.667128,-73.951829,26,0,2,1,2,2,3,5,5,969.2307692307692,1169.2307692307693,1769.2307692307693,2.0,-0.0,-0.0,0_10_pct,2.0,2.0,1938.4615384615383,200.0,2138.461538461538
758579,Girls Preparatory Charter School of NY,SACC,10456,40.822076,-73.907219,281,0,28,14,14,28,42,56,56,271.1743772241993,471.1743772241993,1071.1743772241994,28.0,14.0,-0.0,10_15_pct,42.0,42.0,14189.32384341637,4200.0,18389.323843416372
709919,KIPP Washington Heights Academy Charter School,SACC,10032,40.839427,-73.935913,218,0,21,11,11,21,32,43,43,291.74311926605503,491.74311926605503,1091.7431192660551,21.0,11.0,0.0,10_15_pct,32.0,32.0,11535.779816513761,3200.0,14735.779816513761
267316,NIA COMMUNITY SERVICES NETWORK @ P.S. 247,SACC,11204,40.612328,-73.986868,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,15.0,-0.0,10_15_pct,45.0,45.0,15000.0,4500.0,19500.0
486296,82nd Street Academics After School at T. R. C.S.,SACC,11372,40.749943,-73.885164,134,0,13,7,6,13,20,26,26,349.25373134328356,549.2537313432836,1149.2537313432836,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4540.298507462687,1300.0,5840.298507462687
634366,"Jewish Community Council of Greater Coney Island, Inc.",SACC,11225,40.662488,-73.945888,148,0,14,8,7,14,22,29,29,335.13513513513516,535.1351351351351,1135.1351351351352,14.0,8.0,-0.0,10_15_pct,22.0,22.0,8972.972972972973,2200.0,11172.972972972973
874737,"Center for Family Life in Sunset Park, Inc.",SACC,11220,40.64203,-74.019034,350,0,35,17,18,35,52,70,70,257.14285714285717,457.1428571428572,1057.142857142857,35.0,17.0,1.0,15_20_pct,53.0,53.0,17828.57142857143,5300.0,23128.57142857143
614885,NYJ Tennis League @ PS127Q,SACC,11369,40.764875,-73.871148,154,0,15,8,7,15,23,30,30,329.87012987012986,529.8701298701299,1129.87012987013,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,4948.051948051948,1500.0,6448.051948051948
709904,KIPP Infinity Charter School,SACC,10027,40.819312,-73.956843,136,0,13,7,7,13,20,27,27,347.05882352941177,547.0588235294117,1147.0588235294117,13.0,7.0,0.0,10_15_pct,20.0,20.0,8341.176470588234,2000.0,10341.176470588234
744759,Bronxworks Inc.,SACC,10455,40.815118,-73.909727,60,0,6,3,3,6,9,12,12,533.3333333333334,733.3333333333334,1333.3333333333333,6.0,3.0,0.0,10_15_pct,9.0,9.0,5400.0,900.0,6300.0
845170,"WildArts, Inc",SACC,10025,40.794541,-73.969043,126,0,12,6,7,12,18,25,25,358.73015873015873,558.7301587301587,1158.7301587301588,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4304.761904761905,1200.0,5504.761904761905
375497,NIA Advantage ASP @ PS 204,SACC,11228,40.614061,-74.00655,224,0,22,11,11,22,33,44,44,289.2857142857143,489.2857142857143,1089.2857142857142,6.0,-0.0,-0.0,0_10_pct,6.0,6.0,1735.7142857142858,600.0,2335.714285714286
73559,CPC. CONFUCIUS PLAZA DAY CARE - P.S.124,SACC,10002,40.714323,-73.995529,202,0,20,10,10,20,30,40,40,299.009900990099,499.009900990099,1099.009900990099,20.0,10.0,0.0,10_15_pct,30.0,30.0,10970.297029702971,3000.0,13970.297029702971
275675,Little Peoples Palace,GFDC,10302,40.637785,-74.130433,16,12,1,1,1,1,2,3,3,1450.0,1650.0,2250.0,1.0,0.0,0.0,0_10_pct,1.0,1.0,1450.0,100.0,1550.0
709615,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,SACC,11379,40.711581,-73.871468,350,0,35,17,18,35,52,70,70,257.14285714285717,457.1428571428572,1057.142857142857,35.0,17.0,-0.0,10_15_pct,52.0,52.0,16771.428571428572,5200.0,21971.428571428572
806393,School Settlement Association @ MS:582,SACC,11206,40.708754,-73.939801,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4400.0,1200.0,5600.0
73863,YMCA of Greater NY @Virtual Y PS 19,SACC,10310,40.63104,-74.126953,290,0,29,14,15,29,43,58,58,268.9655172413793,468.9655172413793,1068.9655172413793,29.0,-0.0,-0.0,0_10_pct,29.0,29.0,7800.0,2900.0,10700.0
73671,Chinese American Planning Council,SACC,11355,40.758676,-73.824384,267,0,26,14,13,26,40,53,53,274.9063670411985,474.9063670411985,1074.9063670411986,26.0,14.0,-0.0,10_15_pct,40.0,40.0,13796.25468164794,4000.0,17796.25468164794
245779,GOOD SHEPHERD SERVICES,SACC,10453,40.855004,-73.903508,332,0,33,16,17,33,49,66,66,260.2409638554217,460.2409638554217,1060.2409638554218,33.0,16.0,-0.0,10_15_pct,49.0,49.0,15951.807228915663,4900.0,20851.807228915663
840921,Brooklyn Prospect Charter School,SACC,11238,40.681265,-73.956958,177,0,17,9,9,17,26,35,35,312.99435028248587,512.9943502824859,1112.9943502824858,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5320.90395480226,1700.0,7020.90395480226
741989,"Manhattan Youth Recreation and Resources, Inc.",SACC,10075,40.770415,-73.950906,235,0,23,12,12,23,35,47,47,285.1063829787234,485.1063829787234,1085.106382978723,23.0,6.0,-0.0,10_15_pct,29.0,29.0,9468.08510638298,2900.0,12368.08510638298
478767,"A.P. Bilingual Services, GFDC Inc.",GFDC,11417,40.677405,-73.845338,16,12,1,1,1,1,2,3,3,1450.0,1650.0,2250.0,1.0,0.0,0.0,0_10_pct,1.0,1.0,1450.0,100.0,1550.0
732314,"Directions For Our Youth, Inc.",SACC,10474,40.815413,-73.888451,82,0,8,4,4,8,12,16,16,443.9024390243902,643.9024390243902,1243.9024390243903,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,3551.2195121951218,800.0,4351.219512195122
339619,Coalition for Hispanic Family Services @PS 92,SACC,11368,40.755974,-73.868754,144,0,14,7,7,14,21,28,28,338.8888888888889,538.8888888888889,1138.888888888889,14.0,7.0,0.0,10_15_pct,21.0,21.0,8516.666666666668,2100.0,10616.666666666668
653958,"Brooklyn Chinese American Assoc., Inc. @ P.S. 97",SACC,11223,40.601343,-73.985859,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,22.0,-0.0,-0.0,0_10_pct,22.0,22.0,6233.333333333333,2200.0,8433.333333333332
709739,New Settlement Apartments,SACC,10452,40.842601,-73.916238,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,-0.0,-0.0,0_10_pct,24.0,24.0,6800.0,2400.0,9200.0
134369,"Police Athletic League, Inc. @ Harlem Center",SACC,10026,40.806809,-73.955706,229,0,22,12,11,22,34,45,45,287.3362445414847,487.3362445414847,1087.3362445414848,22.0,10.0,-0.0,10_15_pct,32.0,32.0,11194.75982532751,3200.0,14394.75982532751
